weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId,passportArea.name,passportArea.id,passportArea.alpha3code,passportArea.alpha2code,role.code2,role.code3,role.name,birthArea.name,birthArea.id,birthArea.alpha3code,birthArea.alpha2code
74,Dalbert Henrique,,Chagas Estevão,3161,8/9/1993,181,298212,left,Dalbert,null,Brazil,76,BRA,BR,DF,DEF,Defender,Brazil,76,BRA,BR
66,Ahmed,,Musa,16470,14/10/1992,171,101606,right,A. Musa,16823,Nigeria,566,NGA,NG,FW,FWD,Forward,Nigeria,566,NGA,NG
76,José Ignacio,,Fernández Iglesias,675,18/1/1990,180,3304,right,Nacho,1598,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
82,Sergio,,Ramos García,675,30/3/1986,184,3306,right,Sergio Ramos,1598,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
78,Ricardo Alberto,,Silveira de Carvalho,,18/5/1978,183,3307,right,Ricardo Carvalho,null,Portugal,620,PRT,PT,DF,DEF,Defender,Portugal,620,PRT,PT
78,Pedro Filipe,,Teodósio Mendes,3787,1/10/1990,186,3308,right,Pedro Mendes,null,Portugal,620,PRT,PT,DF,DEF,Defender,Switzerland,756,CHE,CH
81,Raphaël,,Varane,675,25/4/1993,191,3309,right,R. Varane,4418,Martinique,474,MTQ,MQ,DF,DEF,Defender,France,250,FRA,FR
80,Marcelo,,Vieira da Silva Júnior,675,12/5/1988,174,3310,left,Marcelo,6380,Spain,724,ESP,ES,DF,DEF,Defender,Brazil,76,BRA,BR
97,Niklas,,Süle,2444,3/9/1995,195,134383,right,N. Süle,3148,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
73,José María,,Callejón Bueno,3187,11/2/1987,178,3313,right,José Callejón,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
67,Lassana,,Diarra,3767,10/3/1985,173,3315,right,L. Diarra,null,Mali,466,MLI,ML,MD,MID,Midfielder,France,250,FRA,FR
78,Esteban Félix,,Granero Molina,691,2/7/1987,180,3317,right,Granero,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
85,Sami,,Khedira,3159,4/4/1987,189,3318,right,S. Khedira,3148,Tunisia,788,TUN,TN,MD,MID,Midfielder,Germany,276,DEU,DE
76,Mesut,,Özil,1609,15/10/1988,180,3319,left,M. Özil,3148,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
73,Nuri,,Şahin,2447,5/9/1988,180,3320,left,N. Şahin,null,Turkey,792,TUR,TR,MD,MID,Midfielder,Germany,276,DEU,DE
81,Karim,,Benzema,675,19/12/1987,185,3321,right,K. Benzema,null,Algeria,12,DZA,DZ,FW,FWD,Forward,France,250,FRA,FR
83,Cristiano Ronaldo,,dos Santos Aveiro,3159,5/2/1985,187,3322,right,Cristiano Ronaldo,9905,Portugal,620,PRT,PT,FW,FWD,Forward,Portugal,620,PRT,PT
82,Gonzalo Gerardo,,Higuaín,3157,10/12/1987,184,3323,right,G. Higuaín,12274,Argentina,32,ARG,AR,FW,FWD,Forward,France,250,FRA,FR
69,Juan Francisco,,Moreno Fuertes,677,11/9/1988,180,3325,right,Juanfran,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
85,Oier,,Olazábal Paredes,695,14/9/1989,189,3330,left,Oier,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
84,Felipe Salvador,,Caicedo Corozo,3162,5/9/1988,183,101635,left,F. Caicedo,null,Spain,724,ESP,ES,FW,FWD,Forward,Ecuador,218,ECU,EC
70,Daniel,,Alves da Silva,3767,6/5/1983,172,3334,right,Dani Alves,null,Spain,724,ESP,ES,DF,DEF,Defender,Brazil,76,BRA,BR
73,Marc,,Bartra Aregall,684,15/1/1991,184,3335,right,Bartra,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
89,Andreu,,Fontàs Prat,692,14/11/1989,186,3337,left,Fontàs,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
77,Sergi,,Gómez Solà,692,28/7/1992,185,3338,right,Sergi Gómez,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
73,Martín,,Montoya Torralbo,674,14/4/1991,175,3339,right,Montoya,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
72,Marc,,Muniesa Martínez,756,27/3/1992,179,3340,left,Muniesa,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
80,Alessio,,Cragno,3173,28/6/1994,183,134413,right,A. Cragno,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
71,Rafael,,Alcântara do Nascimento,3161,12/2/1993,174,3344,left,Rafinha,null,Spain,724,ESP,ES,MD,MID,Midfielder,Brazil,76,BRA,BR
70,Thiago,,Alcântara do Nascimento,2444,11/4/1991,174,3345,right,Thiago Alcântara,1598,Brazil,76,BRA,BR,MD,MID,Midfielder,Spain,724,ESP,ES
76,Sergio,,Busquets i Burgos,676,16/7/1988,189,3346,right,Sergio Busquets,1598,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
68,Sergi,,Roberto Carnicer,676,7/2/1992,178,3347,right,Sergi Roberto,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
68,Filippo,,Costa,3204,21/5/1995,176,134420,left,F. Costa,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
68,Jonathan,,dos Santos Ramírez,7847,26/4/1990,172,3349,right,J. dos Santos,15473,Spain,724,ESP,ES,MD,MID,Midfielder,Mexico,484,MEX,MX
68,Andrés,,Iniesta Luján,12804,11/5/1984,171,3353,right,Iniesta,1598,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
78,Daniele,,Rugani,3159,29/7/1994,188,134427,right,D. Rugani,3757,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
72,Leonardo,,Capezzi,3164,28/3/1995,178,134429,right,L. Capezzi,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
72,Cristian,,Tello Herrera,684,11/8/1991,178,3358,right,Cristian Tello,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
72,Lionel Andrés,,Messi Cuccittini,676,24/6/1987,170,3359,left,L. Messi,12274,Spain,724,ESP,ES,FW,FWD,Forward,Argentina,32,ARG,AR
75,Alberto,,Grassi,3204,7/3/1995,184,134435,right,A. Grassi,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
91,Artem,,Dzyuba,13885,22/8/1988,196,101669,right,A. Dzyuba,14358,Russia,643,RUS,RU,FW,FWD,Forward,Russia,643,RUS,RU
67,José Andrés,,Guardado Hernández,684,28/9/1986,169,3384,left,A. Guardado,15473,Spain,724,ESP,ES,MD,MID,Midfielder,Mexico,484,MEX,MX
75,Alexandr,,Samedov,13888,19/7/1984,177,101699,right,A. Samedov,14358,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
84,Kepa,,Arrizabalaga Revuelta,1610,3/10/1994,189,3397,right,Arrizabalaga,1598,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
88,Raúl,,Fernández-Cavada Mateos,695,13/3/1988,196,3398,right,Raúl Fernández,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
89,Gorka,,Iraizoz Moreno,756,6/3/1981,191,3399,right,Iraizoz,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
80,Riccardo,,Piscitelli,,10/10/1993,185,134475,right,R. Piscitelli,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
68,Jonás ,,Ramalho Chimeno,756,10/6/1993,181,3407,right,Ramalho,null,Angola,24,AGO,AO,DF,DEF,Defender,Spain,724,ESP,ES
73,Enric,,Saborit Teixidor,678,27/4/1992,187,3408,left,Saborit,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
79,Mikel,,San José Domínguez,678,30/5/1989,187,3409,right,San José,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
77,Ander,,Iturraspe Derteano,678,8/3/1989,187,3414,right,Iturraspe,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
81,Javier,,Martínez Aginaga,2444,2/9/1988,190,3416,right,Javi Martínez,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
66,Markel,,Susaeta Laskurain,678,14/12/1987,179,3420,right,Susaeta,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
78,Óscar,,de Marcos Arana,678,14/4/1989,182,3421,right,De Marcos,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
72,Ibai,,Gómez Pérez,696,11/11/1989,177,3423,right,Ibai Gómez,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
63,Iker,,Muniain Goñi,678,19/12/1992,169,3425,right,Muniain,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
87,Sergio ,,Asenjo Andrés,682,28/6/1989,189,3428,right,Sergio Asenjo,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
81,Clément,,Lenglet,680,17/6/1995,186,134503,left,C. Lenglet,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
79,Diego Roberto,,Godín Leal,679,16/2/1986,187,3433,right,D. Godín,15670,Spain,724,ESP,ES,DF,DEF,Defender,Uruguay,858,URY,UY
73,Filipe Luis,,Kasmirski,679,9/8/1985,182,3434,left,Filipe Luis,6380,Italy,380,ITA,IT,DF,DEF,Defender,Brazil,76,BRA,BR
77,Seko,,Fofana,3163,7/5/1995,183,134508,right,S. Fofana,null,Mali,466,MLI,ML,MD,MID,Midfielder,France,250,FRA,FR
76,Cristian Daniel,,Ansaldi,3185,20/9/1986,181,101742,left,C. Ansaldi,12274,Italy,380,ITA,IT,DF,DEF,Defender,Argentina,32,ARG,AR
73,Jorge,,Resurrección Merodio,679,8/1/1992,177,3443,right,Koke,1598,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
77,Eduardo Antonio,,Salvio,9607,13/7/1990,173,3445,right,E. Salvio,12274,Argentina,32,ARG,AR,MD,MID,Midfielder,Argentina,32,ARG,AR
71,Juan Francisco,,Torres Belén,679,9/1/1985,180,3447,right,Juanfran,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
76,Arda,,Turan,4535,30/1/1987,175,3448,right,A. Turan,null,Turkey,792,TUR,TR,MD,MID,Midfielder,Turkey,792,TUR,TR
72,Radamel Falcao,,García Zárate,19830,10/2/1986,177,3450,right,R. Falcao,12430,Colombia,170,COL,CO,FW,FWD,Forward,Colombia,170,COL,CO
73,Adrián,,López Álvarez,677,8/1/1988,183,3451,right,Adrián López,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
88,Sergio,,Rico González,680,1/9/1993,194,3458,right,Sergio Rico,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
74,Jorge,,Andújar Moreno,695,26/4/1987,177,3460,right,Coke,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
85,Federico Julián,,Fazio,3158,17/3/1987,195,3463,right,F. Fazio,12274,Italy,380,ITA,IT,DF,DEF,Defender,Argentina,32,ARG,AR
68,Antonio Manuel,,Luna Rodríguez,695,17/3/1991,178,3464,left,Luna,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
68,Fernando,,Navarro i Corbacho,,25/6/1982,177,3465,left,Fernando Navarro,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
75,Alexis,,Ruano Delgado,696,4/8/1985,183,3466,right,Alexis,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
74,Layvin,,Kurzawa,3767,4/9/1992,182,134540,left,L. Kurzawa,null,Poland,616,POL,PL,DF,DEF,Defender,France,250,FRA,FR
70,José Ángel,,Gómez Campaña,695,31/5/1993,179,3470,right,Campaña,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
60,Jesús,,Navas González,680,21/11/1985,172,3474,right,Jesús Navas,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
70,Diego,,Perotti,3158,26/7/1988,179,3475,right,D. Perotti,null,Spain,724,ESP,ES,FW,FWD,Forward,Argentina,32,ARG,AR
78,Ivan,,Rakitić,676,10/3/1988,184,3476,right,I. Rakitić,9598,Croatia,191,HRV,HR,MD,MID,Midfielder,Switzerland,756,CHE,CH
72,Luis Alberto,,Romero Alconchel,3162,28/9/1992,182,3484,right,Luis Alberto,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
77,Ahmet Yilmaz,,Çalık,4492,26/2/1994,184,134557,right,A. Çalık,null,Turkey,792,TUR,TR,DF,DEF,Defender,Turkey,792,TUR,TR
82,Andrés Eduardo,,Fernández Moreno,682,17/12/1986,185,3486,right,Andrés Fernández,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
76,Asier,,Riesgo Unamuno,701,6/10/1983,185,3488,right,Asier Riesgo,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
87,Lacina,,Traoré,,20/8/1990,203,101795,right,L. Traoré,null,Côte d'Ivoire,384,CIV,CI,FW,FWD,Forward,Côte d'Ivoire,384,CIV,CI
70,Marcos Danilo,,Ureña Porras,62148,5/3/1990,179,101796,right,M. Ureña,16871,Costa Rica,188,CRI,CR,FW,FWD,Forward,Costa Rica,188,CRI,CR
78,Sergio,,Postigo Redondo,695,4/11/1988,185,3496,right,Sergio Postigo,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
83,Raúl,,García Escudero,678,11/7/1986,184,3503,right,Raúl García,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
73,Masoud,,Shojaei Soleimani,10788,9/6/1984,184,3509,right,M. Shojaei,10840,Iran,364,IRN,IR,MD,MID,Midfielder,Iran,364,IRN,IR
80,David,,Timor Copoví,756,17/10/1989,186,3510,left,Timor,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
78,Enrique,,Sola Clemente,,25/2/1986,184,3517,right,Kike Sola,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
89,Diego,,López Rodríguez,691,3/11/1981,196,3519,right,Diego López,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
70,Igor,,Smolnikov,13885,8/8/1988,178,101825,right,I. Smolnikov,14358,Russia,643,RUS,RU,DF,DEF,Defender,Russia,643,RUS,RU
75,Mateo Pablo,,Musacchio,3157,26/8/1990,182,3526,right,M. Musacchio,null,Italy,380,ITA,IT,DF,DEF,Defender,Argentina,32,ARG,AR
64,Bernardo,,Mota Veiga de Carvalho e Silva,1625,10/8/1994,173,265673,left,Bernardo Silva,9905,France,250,FRA,FR,MD,MID,Midfielder,Portugal,620,PRT,PT
82,Cristian Eduardo,,Zapata Valencia,3157,30/9/1986,187,3531,right,C. Zapata,12430,Colombia,170,COL,CO,DF,DEF,Defender,Colombia,170,COL,CO
62,Jaume Vicent,,Costa Jordá,682,18/3/1988,171,3534,left,Jaume Costa,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
75,Jonathan ,,de Guzmán,2462,13/9/1987,173,3535,right,J. de Guzmán,null,Netherlands,528,NLD,NL,MD,MID,Midfielder,Canada,124,CAN,CA
72,Mubarak,,Wakaso,696,25/7/1990,171,3538,left,M. Wakaso,17522,Ghana,288,GHA,GH,MD,MID,Midfielder,Ghana,288,GHA,GH
71,Hernán Arsenio,,Pérez González,696,25/2/1989,180,3539,right,H. Pérez,null,Spain,724,ESP,ES,MD,MID,Midfielder,Paraguay,600,PRY,PY
73,Bruno ,,Soriano Llido,682,12/6/1984,184,3541,left,Bruno,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
71,Manuel,,Trigueros Muñoz,682,17/10/1991,178,3542,right,Trigueros,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
67,Mehdi,,Carcela-González,5083,1/7/1989,176,101847,left,M. Carcela-González,16216,Morocco,504,MAR,MA,MD,MID,Midfielder,Belgium,56,BEL,BE
72,Giuseppe,,Rossi,,1/2/1987,173,3548,left,G. Rossi,null,Italy,380,ITA,IT,FW,FWD,Forward,United States,840,USA,US
80,Wilfredo Daniel,,Caballero,1610,28/9/1981,186,3551,right,W. Caballero,12274,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Argentina,32,ARG,AR
79,Rubén Iván,,Martínez Andrade,677,22/6/1984,188,3554,right,Rubén,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
76,Federico Santiago,,Valverde Dipetta,677,22/7/1998,181,364005,right,F. Valverde,null,Uruguay,858,URY,UY,MD,MID,Midfielder,Uruguay,858,URY,UY
0,Ían,,Pino Soler,683,23/1/1996,0,462312,right,Ían Pino,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
78,Sergio,,Sánchez Ortega,691,3/4/1986,185,3562,right,Sergio Sánchez,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
79,Francisco Román,,Alarcón Suárez,675,21/4/1992,176,3563,right,Isco,1598,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
77,Ignacio,,Camacho Barnola,2451,7/3/1990,183,3566,right,Camacho,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
79,José Luis,,García del Pozo,683,11/1/1991,182,3568,right,Recio,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
82,Eliseu,,Pereira dos Santos,,1/10/1983,176,3570,left,Eliseu,null,Cape Verde Islands,132,CPV,CV,DF,DEF,Defender,Portugal,620,PRT,PT
75,Joaquín,,Sánchez Rodríguez,684,21/7/1981,179,3571,right,Joaquín,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
60,Francisco,,Portillo Soler,698,13/6/1990,169,3572,right,Portillo,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
86,Jérémy,,Toulalan,,10/9/1983,183,3573,right,J. Toulalan,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
69,Juan Miguel,,Jiménez López,687,20/5/1993,172,3576,right,Juanmi,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
76,Beñat,,Etxebarria Urkiaga,678,19/2/1987,177,3595,right,Beñat,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
72,Rubén,,Castro Martín,684,27/6/1981,174,3604,right,Rubén Castro,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
72,Jorge,,Molina Vidal,698,22/4/1982,188,3605,right,Jorge Molina,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
75,Divock,,Okoth Origi,2451,18/4/1995,185,134708,right,D. Origi,null,Kenya,404,KEN,KE,FW,FWD,Forward,Belgium,56,BEL,BE
82,Iván,,Ramis Barrios,701,25/10/1984,188,3642,right,Ramis,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
82,Pedro,,Bigas Rigo,714,15/9/1990,181,3644,left,Bigas,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
77,Gonzalo,,Castro Irizábal,683,14/9/1984,178,3645,left,Chory Castro,null,Spain,724,ESP,ES,MD,MID,Midfielder,Uruguay,858,URY,UY
75,Tomás,,Pina Isla,696,14/10/1987,185,3650,right,Tomás Pina,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
86,Antonio Miguel,,Ramírez Martínez,687,23/11/1986,191,3663,right,Toño,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
72,Alberto,,De La Bella Madureño,687,2/12/1985,179,3667,left,De La Bella,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
79,Íñigo,,Martínez Berridi,678,17/5/1991,182,3671,left,Íñigo Martínez,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
79,Carlos,,Martínez Díez,687,9/4/1986,189,3672,right,Carlos Martínez,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
75,Asier,,Illarramendi Andonegi,687,8/3/1990,179,3676,right,Illarramendi,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
69,Rubén,,Pardo Gutiérrez,687,22/10/1992,181,3677,right,Rubén Pardo,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
76,Xabier,,Prieto Argarate,,29/8/1983,187,3678,right,Xabi Prieto,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
79,David,,Zurutuza Veillet,687,19/7/1986,186,3680,right,Zurutuza,null,Spain,724,ESP,ES,MD,MID,Midfielder,France,250,FRA,FR
78,Imanol,,Agirretxe Arruti,687,24/2/1987,187,3681,right,Agirretxe,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
71,Antoine,,Griezmann,679,21/3/1991,175,3682,left,A. Griezmann,4418,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
77,Carlos Alberto,,Vela Garrido,62148,1/3/1989,177,3685,left,C. Vela,15473,Spain,724,ESP,ES,FW,FWD,Forward,Mexico,484,MEX,MX
84,Bernardo José,,Espinosa Zúñiga,756,11/7/1989,192,3692,right,Bernardo Espinosa,null,Spain,724,ESP,ES,DF,DEF,Defender,Colombia,170,COL,CO
75,Álvaro,,González Soberón,682,8/1/1990,183,3695,right,Álvaro González,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
71,Yannick,,Ferreira Carrasco,9192,4/9/1993,180,134769,right,Y. Carrasco,5629,Spain,724,ESP,ES,FW,FWD,Forward,Belgium,56,BEL,BE
77,Papakouli,,Diop,701,19/3/1986,179,3704,right,P. Diop,null,France,250,FRA,FR,MD,MID,Midfielder,Senegal,686,SEN,SN
77,Adrián ,,González Morales,683,25/5/1988,183,3705,left,Adrián,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
66,Jairo,,Samperio Bustara,714,11/7/1993,173,3708,right,Jairo Samperio,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
76,Khouma,,El Hadji Babacar,3315,17/3/1993,185,3710,right,K. Babacar,null,Senegal,686,SEN,SN,FW,FWD,Forward,Senegal,686,SEN,SN
72,Cristhian Ricardo,,Stuani Curbelo,756,12/10/1986,184,3714,right,C. Stuani,15670,Italy,380,ITA,IT,FW,FWD,Forward,Uruguay,858,URY,UY
93,Roberto,,Jiménez Gago,683,10/2/1986,192,3719,right,Roberto,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
75,Nemanja,,Maksimović,674,26/1/1995,184,265864,right,N. Maksimović,null,Serbia,688,SRB,RS,MD,MID,Midfielder,Serbia,688,SRB,RS
80,Sergej,,Milinković-Savić,3162,27/2/1995,192,265865,right,S. Milinković-Savić,17322,Serbia,688,SRB,RS,MD,MID,Midfielder,Spain,724,ESP,ES
77,Hernani,,Azevedo Júnior,3782,27/3/1994,188,134797,right,Hernani,null,Portugal,620,PRT,PT,MD,MID,Midfielder,Brazil,76,BRA,BR
70,Juan Carlos,,Pérez López,683,30/3/1990,179,3735,left,Juankar,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
68,Franco,,Zuculini,3194,5/9/1990,176,3736,right,F. Zuculini,null,Italy,380,ITA,IT,MD,MID,Midfielder,Argentina,32,ARG,AR
75,Mikel,,Balenziaga Oruesagasti,678,29/2/1988,177,3750,left,Balenziaga,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
67,Alberto ,,Bueno Calvo,683,20/3/1988,179,3779,right,Bueno,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
84,Francisco,,Casilla Cortés,675,2/10/1986,191,3785,right,Kiko Casilla,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
83,Jordi,,Amat Maas,684,21/3/1992,185,3788,right,Jordi Amat,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
78,Zouhair,,Feddal,684,23/12/1989,190,3791,left,Z. Feddal,null,Spain,724,ESP,ES,DF,DEF,Defender,Morocco,504,MAR,MA
80,Héctor Alfredo,,Moreno Herrera,687,17/1/1988,183,3795,left,H. Moreno,15473,Mexico,484,MEX,MX,DF,DEF,Defender,Mexico,484,MEX,MX
75,Dídac,,Vilá Rosselló,691,9/6/1989,185,3798,left,Dídac Vilá,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
64,Stanislav,,Lobotka,692,22/11/1994,170,167641,right,S. Lobotka,14496,Slovakia,703,SVK,SK,MD,MID,Midfielder,Slovakia,703,SVK,SK
68,Philippe,,Coutinho Correia,676,12/6/1992,171,3802,right,Philippe Coutinho,6380,Brazil,76,BRA,BR,FW,FWD,Forward,Brazil,76,BRA,BR
71,Sergi,,Darder Moll,691,22/12/1993,180,3803,right,Sergi Darder,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
76,Javier ,,López Rodríguez,691,21/1/1986,180,3806,right,Javi López,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
72,Sergio,,García De La Fuente,691,9/6/1983,174,3816,right,Sergio García,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
82,Boubakary,,Soumaré,3776,27/2/1999,188,397033,right,B. Soumaré,4423,Mali,466,MLI,ML,MD,MID,Midfielder,France,250,FRA,FR
75,Sergio,,Álvarez Conde,692,3/8/1986,179,3821,right,Sergio Álvarez,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
70,Rubén,,Blanco Veiga,692,25/7/1995,188,3822,right,Rubén Blanco,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
78,Yoel,,Rodríguez Oterino,701,28/8/1988,186,3823,right,Yoel,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
69,Hugo,,Mallo Novegil,692,22/6/1991,173,3827,right,Hugo Mallo,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
70,Houssem,,Aouar,3766,30/6/1998,175,397046,right,H. Aouar,4425,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
67,Iago,,Aspas Juncal,692,1/8/1987,176,3840,left,Iago Aspas,1598,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
64,Fabián Ariel,,Orellana Valenzuela,701,27/1/1986,168,3843,right,F. Orellana,null,Chile,152,CHL,CL,MD,MID,Midfielder,Chile,152,CHL,CL
75,Yury,,Gazinskiy,14072,20/7/1989,184,102157,right,Y. Gazinskiy,14358,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
